timestamp,resource_type,container_count,iteration,cpu_percent,memory_mb,cpu_ratio_system,mem_ratio_system
1770308517.691595910,network,2,18,0.98,514.828,0.0408,0.5469
1770308518.712805465,network,2,18,0.98,514.828,0.0408,0.5469
1770308522.712189181,network,2,19,3.91,514.828,0.1629,0.5469
1770308523.735414337,network,2,19,0.98,514.828,0.0408,0.5469
1770308524.759060112,network,2,19,0.98,514.828,0.0408,0.5469
1770308525.781229339,network,2,19,0.00,514.828,0.0000,0.5469
1770308526.801771230,network,2,19,0.98,514.828,0.0408,0.5469
1770308527.822054395,network,2,19,0.98,514.828,0.0408,0.5469
1770308528.843934756,network,2,19,0.98,514.828,0.0408,0.5469
1770308529.864884389,network,2,19,0.00,514.828,0.0000,0.5469
1770308530.885669155,network,2,19,0.98,514.828,0.0408,0.5469
1770308531.906286718,network,2,19,0.98,514.828,0.0408,0.5469
1770308532.926929262,network,2,19,0.98,514.828,0.0408,0.5469
1770308533.947691010,network,2,19,0.98,514.828,0.0408,0.5469
1770308537.805755820,network,2,20,3.91,514.797,0.1629,0.5468
1770308538.830043134,network,2,20,0.98,514.797,0.0408,0.5468
1770308539.853608509,network,2,20,0.98,514.797,0.0408,0.5468
1770308540.875071939,network,2,20,0.00,514.797,0.0000,0.5468
1770308541.895488515,network,2,20,0.98,514.797,0.0408,0.5468
1770308542.915464309,network,2,20,0.98,514.797,0.0408,0.5468
1770308543.936642538,network,2,20,0.98,514.797,0.0408,0.5468
1770308544.957195677,network,2,20,0.00,514.797,0.0000,0.5468
1770308545.977960883,network,2,20,0.98,514.797,0.0408,0.5468
1770308546.998165990,network,2,20,0.98,514.797,0.0408,0.5468
1770308548.018218438,network,2,20,0.00,514.797,0.0000,0.5468
1770308549.038643756,network,2,20,1.96,514.797,0.0817,0.5468
1770308552.927352908,network,2,21,3.91,514.805,0.1629,0.5468
1770308553.950710786,network,2,21,0.98,514.805,0.0408,0.5468
1770308554.974664988,network,2,21,0.98,514.805,0.0408,0.5468
1770308555.996122014,network,2,21,0.00,514.805,0.0000,0.5468
1770308557.017097023,network,2,21,0.98,514.805,0.0408,0.5468
1770308558.037517098,network,2,21,0.98,514.805,0.0408,0.5468
1770308559.057539710,network,2,21,0.98,514.805,0.0408,0.5468
1770308560.078630013,network,2,21,0.00,514.805,0.0000,0.5468
1770308561.098808047,network,2,21,1.96,514.805,0.0817,0.5468
1770308562.119066095,network,2,21,0.00,514.805,0.0000,0.5468
1770308563.139037862,network,2,21,0.98,514.805,0.0408,0.5468
1770308564.159060733,network,2,21,0.98,514.805,0.0408,0.5468
1770308568.214588503,network,2,22,3.91,514.809,0.1629,0.5468
1770308569.238057475,network,2,22,0.00,514.809,0.0000,0.5468
1770308570.260936724,network,2,22,1.96,514.809,0.0817,0.5468
1770308571.282016403,network,2,22,0.00,514.809,0.0000,0.5468
1770308572.302515756,network,2,22,0.98,514.809,0.0408,0.5468
1770308573.323501613,network,2,22,0.98,514.809,0.0408,0.5468
1770308574.344423179,network,2,22,0.00,514.809,0.0000,0.5468
1770308575.365115432,network,2,22,1.96,514.809,0.0817,0.5468
1770308576.385503793,network,2,22,0.00,514.809,0.0000,0.5468
1770308577.405918590,network,2,22,0.00,514.809,0.0000,0.5468
1770308578.426297754,network,2,22,1.96,514.809,0.0817,0.5468
1770308579.446921989,network,2,22,0.98,514.809,0.0408,0.5468
1770308583.296400581,network,2,23,2.93,514.82,0.1221,0.5468
1770308584.320172784,network,2,23,1.95,514.82,0.0813,0.5468
1770308585.343348206,network,2,23,0.00,514.82,0.0000,0.5468
1770308586.364952522,network,2,23,0.98,514.82,0.0408,0.5468
1770308587.386180304,network,2,23,0.98,514.82,0.0408,0.5468
1770308588.406672685,network,2,23,0.00,514.82,0.0000,0.5468
1770308589.427992035,network,2,23,0.98,514.82,0.0408,0.5468
1770308590.448410736,network,2,23,0.98,514.82,0.0408,0.5468
1770308591.469125782,network,2,23,0.98,514.82,0.0408,0.5468
1770308592.490174761,network,2,23,0.98,514.82,0.0408,0.5468
1770308593.510861080,network,2,23,0.00,514.82,0.0000,0.5468
1770308594.531321964,network,2,23,1.96,514.82,0.0817,0.5468
1770308598.378785487,network,2,24,2.93,514.812,0.1221,0.5468
1770308599.402980917,network,2,24,1.95,514.812,0.0813,0.5468
1770308600.426195138,network,2,24,0.00,514.812,0.0000,0.5468
1770308601.446870708,network,2,24,0.98,514.812,0.0408,0.5468
1770308602.468257074,network,2,24,0.98,514.812,0.0408,0.5468
1770308603.489443187,network,2,24,0.98,514.812,0.0408,0.5468
1770308604.510457625,network,2,24,0.00,514.812,0.0000,0.5468
1770308605.531215688,network,2,24,0.98,514.812,0.0408,0.5468
1770308606.552063507,network,2,24,0.98,514.812,0.0408,0.5468
1770308607.572918472,network,2,24,0.00,514.812,0.0000,0.5468
1770308608.593615553,network,2,24,1.96,514.812,0.0817,0.5468
1770308609.613977450,network,2,24,0.00,514.812,0.0000,0.5468
1770308613.465444750,network,2,25,3.91,514.828,0.1629,0.5469
1770308614.490328960,network,2,25,0.98,514.828,0.0408,0.5469
1770308615.513782737,network,2,25,0.98,514.828,0.0408,0.5469
1770308616.534220864,network,2,25,0.00,514.828,0.0000,0.5469
1770308617.556494266,network,2,25,0.98,514.828,0.0408,0.5469
1770308618.577271220,network,2,25,0.98,514.828,0.0408,0.5469
1770308619.597652758,network,2,25,0.00,514.828,0.0000,0.5469
1770308620.617696885,network,2,25,0.98,514.828,0.0408,0.5469
1770308621.637710354,network,2,25,0.98,514.828,0.0408,0.5469
1770308622.658661652,network,2,25,0.00,514.828,0.0000,0.5469
1770308623.679452569,network,2,25,1.96,514.828,0.0817,0.5469
1770308624.700197530,network,2,25,0.00,514.828,0.0000,0.5469
1770308629.200434044,network,2,26,2.93,514.805,0.1221,0.5468
1770308630.223871556,network,2,26,1.95,514.805,0.0813,0.5468
1770308631.248028753,network,2,26,0.00,514.805,0.0000,0.5468
1770308632.269503034,network,2,26,1.96,514.805,0.0817,0.5468
1770308633.290285693,network,2,26,0.00,514.805,0.0000,0.5468
1770308634.311212268,network,2,26,0.00,514.805,0.0000,0.5468
1770308635.331705374,network,2,26,0.98,514.805,0.0408,0.5468
1770308636.352330016,network,2,26,0.98,514.805,0.0408,0.5468
1770308637.372560052,network,2,26,0.98,514.805,0.0408,0.5468
1770308638.392655714,network,2,26,0.98,514.805,0.0408,0.5468
1770308639.412713381,network,2,26,0.00,514.805,0.0000,0.5468
1770308640.433357867,network,2,26,0.98,514.805,0.0408,0.5468
1770308641.454211685,network,2,26,1.96,514.805,0.0817,0.5468
1770308645.039512000,network,2,27,3.90,514.805,0.1625,0.5468
1770308646.067091342,network,2,27,0.98,514.805,0.0408,0.5468
1770308647.090606409,network,2,27,0.00,514.805,0.0000,0.5468
1770308648.111334920,network,2,27,1.96,514.805,0.0817,0.5468
1770308649.133206925,network,2,27,0.00,514.805,0.0000,0.5468
1770308650.153676880,network,2,27,0.98,514.805,0.0408,0.5468
1770308651.174804492,network,2,27,0.98,514.805,0.0408,0.5468
1770308652.195993831,network,2,27,0.00,514.805,0.0000,0.5468
1770308653.216572106,network,2,27,0.98,514.805,0.0408,0.5468
1770308654.237075285,network,2,27,0.98,514.805,0.0408,0.5468
1770308655.257657936,network,2,27,0.98,514.805,0.0408,0.5468
1770308656.278583242,network,2,27,0.98,514.805,0.0408,0.5468
1770308660.140501137,network,2,28,3.90,514.82,0.1625,0.5468
1770308661.165550047,network,2,28,0.98,514.82,0.0408,0.5468
1770308662.188464830,network,2,28,0.00,514.82,0.0000,0.5468
1770308663.210223121,network,2,28,1.96,514.82,0.0817,0.5468
1770308664.231131945,network,2,28,0.00,514.82,0.0000,0.5468
1770308665.251486121,network,2,28,0.98,514.82,0.0408,0.5468
1770308666.271708247,network,2,28,0.00,514.82,0.0000,0.5468
1770308667.291672524,network,2,28,1.96,514.82,0.0817,0.5468
1770308668.311686584,network,2,28,0.00,514.82,0.0000,0.5468
1770308669.332968260,network,2,28,0.98,514.82,0.0408,0.5468
1770308670.353140243,network,2,28,0.98,514.82,0.0408,0.5468
1770308671.373543630,network,2,28,0.98,514.82,0.0408,0.5468
1770308675.391783950,network,2,29,3.91,514.812,0.1629,0.5468
1770308676.415189415,network,2,29,0.98,514.812,0.0408,0.5468
1770308677.438180455,network,2,29,0.98,514.812,0.0408,0.5468
1770308678.459925910,network,2,29,0.98,514.812,0.0408,0.5468
1770308679.480158404,network,2,29,0.00,514.812,0.0000,0.5468
1770308680.499999879,network,2,29,0.98,514.812,0.0408,0.5468
1770308681.520034902,network,2,29,0.98,514.812,0.0408,0.5468
1770308682.540540942,network,2,29,0.00,514.812,0.0000,0.5468
1770308683.560608049,network,2,29,0.98,514.812,0.0408,0.5468
1770308684.582203855,network,2,29,0.98,514.812,0.0408,0.5468
1770308685.603177012,network,2,29,0.00,514.812,0.0000,0.5468
1770308686.623678974,network,2,29,1.96,514.812,0.0817,0.5468
1770308690.517472585,network,2,30,1.95,514.82,0.0813,0.5468
1770308691.542071649,network,2,30,1.95,514.82,0.0813,0.5468
1770308692.565060278,network,2,30,0.98,514.82,0.0408,0.5468
1770308693.585382540,network,2,30,0.00,514.82,0.0000,0.5468
1770308694.605542597,network,2,30,0.98,514.82,0.0408,0.5468
1770308695.626178461,network,2,30,0.98,514.82,0.0408,0.5468
1770308696.647182820,network,2,30,0.00,514.82,0.0000,0.5468
1770308697.667652400,network,2,30,1.96,514.82,0.0817,0.5468
1770308698.688353568,network,2,30,0.00,514.82,0.0000,0.5468
1770308699.709293710,network,2,30,0.98,514.82,0.0408,0.5468
1770308700.730101307,network,2,30,0.98,514.82,0.0408,0.5468
1770308701.751039963,network,2,30,1.96,514.82,0.0817,0.5468
1770308705.704422786,network,4,1,3.91,514.801,0.1629,0.5468
1770308706.728047441,network,4,1,3.91,514.801,0.1629,0.5468
1770308707.751673795,network,4,1,0.98,514.801,0.0408,0.5468
1770308708.774982410,network,4,1,0.98,514.801,0.0408,0.5468
1770308709.796929163,network,4,1,0.98,514.801,0.0408,0.5468
1770308710.817690680,network,4,1,0.98,514.801,0.0408,0.5468
1770308711.840228810,network,4,1,0.98,514.801,0.0408,0.5468
1770308712.865253331,network,4,1,0.97,514.801,0.0404,0.5468
1770308713.886920130,network,4,1,0.98,514.801,0.0408,0.5468
1770308714.907774099,network,4,1,0.98,514.801,0.0408,0.5468
1770308715.927884299,network,4,1,0.98,514.801,0.0408,0.5468
1770308716.948024881,network,4,1,0.98,514.801,0.0408,0.5468
1770308717.968445097,network,4,1,0.98,514.801,0.0408,0.5468
1770308718.989207054,network,4,1,0.00,514.801,0.0000,0.5468
1770308720.009991292,network,4,1,1.96,514.801,0.0817,0.5468
1770308721.031078330,network,4,1,0.00,514.801,0.0000,0.5468
1770308722.051970500,network,4,1,0.98,514.801,0.0408,0.5468
1770308723.072609132,network,4,1,0.98,514.801,0.0408,0.5468
1770308724.092968467,network,4,1,0.98,514.801,0.0408,0.5468
1770308725.114011551,network,4,1,0.98,514.801,0.0408,0.5468
1770308726.135190100,network,4,1,0.98,514.801,0.0408,0.5468
1770308727.156342939,network,4,1,0.98,514.801,0.0408,0.5468
1770308728.179008293,network,4,1,1.96,514.801,0.0817,0.5468
1770308732.780722625,network,4,2,3.91,514.816,0.1629,0.5468
1770308733.805091699,network,4,2,4.88,514.816,0.2033,0.5468
1770308734.828777445,network,4,2,0.00,514.816,0.0000,0.5468
1770308735.852357699,network,4,2,1.96,514.816,0.0817,0.5468
1770308736.875121954,network,4,2,0.98,514.816,0.0408,0.5468
1770308737.896078012,network,4,2,0.00,514.816,0.0000,0.5468
1770308738.917558346,network,4,2,0.98,514.816,0.0408,0.5468
1770308739.938549842,network,4,2,0.98,514.816,0.0408,0.5468
1770308740.959267959,network,4,2,1.96,514.816,0.0817,0.5468
1770308741.979780073,network,4,2,0.00,514.816,0.0000,0.5468
1770308743.000611977,network,4,2,0.00,514.816,0.0000,0.5468
1770308744.021316196,network,4,2,1.96,514.816,0.0817,0.5468
1770308745.041562102,network,4,2,0.98,514.816,0.0408,0.5468
1770308746.061947187,network,4,2,0.98,514.816,0.0408,0.5468
1770308747.082190930,network,4,2,0.00,514.816,0.0000,0.5468
1770308748.102189006,network,4,2,1.96,514.816,0.0817,0.5468
1770308749.122632102,network,4,2,0.00,514.816,0.0000,0.5468
1770308750.144560112,network,4,2,1.96,514.816,0.0817,0.5468
1770308751.165713599,network,4,2,0.00,514.816,0.0000,0.5468
1770308752.186724562,network,4,2,1.96,514.816,0.0817,0.5468
1770308753.207170237,network,4,2,0.98,514.816,0.0408,0.5468
1770308754.227324500,network,4,2,0.98,514.816,0.0408,0.5468
1770308755.250796296,network,4,2,0.98,514.816,0.0408,0.5468
1770308760.035479954,network,4,3,2.93,514.816,0.1221,0.5468
1770308761.059377302,network,4,3,3.90,514.816,0.1625,0.5468
1770308762.083601222,network,4,3,0.98,514.816,0.0408,0.5468
1770308763.107214070,network,4,3,0.98,514.816,0.0408,0.5468
1770308764.128404794,network,4,3,0.98,514.816,0.0408,0.5468
1770308765.150846671,network,4,3,0.98,514.816,0.0408,0.5468
1770308766.171479228,network,4,3,0.98,514.816,0.0408,0.5468
1770308767.192322862,network,4,3,0.98,514.816,0.0408,0.5468
1770308768.212706435,network,4,3,0.98,514.816,0.0408,0.5468
1770308769.232980638,network,4,3,0.98,514.816,0.0408,0.5468
1770308770.253476216,network,4,3,0.98,514.816,0.0408,0.5468
1770308771.274278246,network,4,3,0.00,514.816,0.0000,0.5468
1770308772.295425326,network,4,3,0.98,514.816,0.0408,0.5468
1770308773.315733935,network,4,3,1.96,514.816,0.0817,0.5468
1770308774.335955253,network,4,3,0.00,514.816,0.0000,0.5468
1770308775.356439710,network,4,3,1.96,514.816,0.0817,0.5468
1770308776.376909575,network,4,3,0.00,514.816,0.0000,0.5468
1770308777.397001860,network,4,3,1.96,514.816,0.0817,0.5468
1770308778.416950154,network,4,3,0.00,514.816,0.0000,0.5468
1770308779.437184372,network,4,3,0.98,514.816,0.0408,0.5468
1770308780.458050467,network,4,3,0.98,514.816,0.0408,0.5468
1770308781.478471203,network,4,3,0.98,514.816,0.0408,0.5468
1770308782.501493114,network,4,3,1.96,514.816,0.0817,0.5468
1770308787.149607904,network,4,4,2.93,514.82,0.1221,0.5468
1770308788.173121781,network,4,4,4.88,514.82,0.2033,0.5468
1770308789.197134213,network,4,4,0.98,514.82,0.0408,0.5468
1770308790.220611609,network,4,4,1.96,514.82,0.0817,0.5468
1770308791.241222229,network,4,4,0.00,514.82,0.0000,0.5468
1770308792.261473311,network,4,4,1.96,514.82,0.0817,0.5468
1770308793.281596556,network,4,4,0.00,514.82,0.0000,0.5468
1770308794.302025095,network,4,4,0.98,514.82,0.0408,0.5468
1770308795.322351416,network,4,4,0.98,514.82,0.0408,0.5468
1770308796.343424495,network,4,4,0.98,514.82,0.0408,0.5468
1770308797.363712649,network,4,4,0.98,514.82,0.0408,0.5468
1770308798.383900697,network,4,4,0.98,514.82,0.0408,0.5468
1770308799.404015154,network,4,4,0.98,514.82,0.0408,0.5468
1770308800.424207563,network,4,4,0.00,514.82,0.0000,0.5468
1770308801.445234147,network,4,4,1.96,514.82,0.0817,0.5468
1770308802.466454695,network,4,4,0.00,514.82,0.0000,0.5468
1770308803.486873587,network,4,4,0.98,514.82,0.0408,0.5468
1770308804.507208438,network,4,4,0.98,514.82,0.0408,0.5468
1770308805.527715606,network,4,4,0.98,514.82,0.0408,0.5468
1770308806.548510463,network,4,4,0.98,514.82,0.0408,0.5468
1770308807.569051125,network,4,4,0.00,514.82,0.0000,0.5468
1770308808.589275719,network,4,4,1.96,514.82,0.0817,0.5468
1770308809.612373784,network,4,4,0.98,514.82,0.0408,0.5468
1770308814.354570113,network,4,5,3.91,514.82,0.1629,0.5468
1770308815.378588966,network,4,5,3.91,514.82,0.1629,0.5468
1770308816.402299433,network,4,5,0.98,514.82,0.0408,0.5468
1770308817.425135833,network,4,5,0.98,514.82,0.0408,0.5468
1770308818.446568530,network,4,5,0.98,514.82,0.0408,0.5468
1770308819.467307529,network,4,5,0.98,514.82,0.0408,0.5468
1770308820.489256299,network,4,5,0.98,514.82,0.0408,0.5468
1770308821.510535936,network,4,5,0.98,514.82,0.0408,0.5468
1770308822.531675821,network,4,5,0.00,514.82,0.0000,0.5468
1770308823.552531335,network,4,5,1.96,514.82,0.0817,0.5468
1770308824.573236447,network,4,5,0.00,514.82,0.0000,0.5468
1770308825.594089745,network,4,5,1.96,514.82,0.0817,0.5468
1770308826.614715636,network,4,5,0.98,514.82,0.0408,0.5468
1770308827.635233425,network,4,5,0.00,514.82,0.0000,0.5468
1770308828.655440750,network,4,5,1.96,514.82,0.0817,0.5468
1770308829.675675406,network,4,5,0.00,514.82,0.0000,0.5468
1770308830.696544848,network,4,5,0.98,514.82,0.0408,0.5468
1770308831.717331775,network,4,5,0.98,514.82,0.0408,0.5468
1770308832.738166459,network,4,5,0.98,514.82,0.0408,0.5468
1770308833.758717258,network,4,5,0.98,514.82,0.0408,0.5468
1770308834.780181735,network,4,5,0.00,514.82,0.0000,0.5468
1770308835.800893652,network,4,5,1.96,514.82,0.0817,0.5468
1770308836.823218425,network,4,5,0.98,514.82,0.0408,0.5468
1770308841.560192742,network,4,6,4.88,514.805,0.2033,0.5468
1770308842.585803232,network,4,6,2.93,514.805,0.1221,0.5468
1770308843.609538911,network,4,6,1.95,514.805,0.0813,0.5468
1770308844.633634310,network,4,6,0.00,514.805,0.0000,0.5468
1770308845.655620862,network,4,6,1.96,514.805,0.0817,0.5468
1770308846.676974069,network,4,6,0.00,514.805,0.0000,0.5468
1770308847.697349223,network,4,6,0.98,514.805,0.0408,0.5468
1770308848.718292004,network,4,6,0.98,514.805,0.0408,0.5468
1770308849.738663314,network,4,6,1.96,514.805,0.0817,0.5468
1770308850.759506653,network,4,6,0.00,514.805,0.0000,0.5468
1770308851.780348094,network,4,6,0.98,514.805,0.0408,0.5468
1770308852.800917814,network,4,6,0.98,514.805,0.0408,0.5468
1770308853.829169346,network,4,6,0.97,514.805,0.0404,0.5468
1770308854.849142759,network,4,6,0.98,514.805,0.0408,0.5468
1770308855.869201115,network,4,6,0.00,514.805,0.0000,0.5468
1770308856.889202473,network,4,6,1.96,514.805,0.0817,0.5468
1770308857.909485796,network,4,6,0.98,514.805,0.0408,0.5468
1770308858.929564091,network,4,6,0.00,514.805,0.0000,0.5468
1770308859.949629162,network,4,6,1.96,514.805,0.0817,0.5468
1770308860.969924649,network,4,6,0.00,514.805,0.0000,0.5468
1770308861.989916165,network,4,6,0.98,514.805,0.0408,0.5468
1770308863.010209811,network,4,6,0.98,514.805,0.0408,0.5468
1770308864.033148076,network,4,6,2.93,514.805,0.1221,0.5468
1770308868.613730056,network,4,7,2.93,514.797,0.1221,0.5468
1770308869.637061314,network,4,7,5.86,514.797,0.2442,0.5468
1770308870.661231160,network,4,7,0.00,514.797,0.0000,0.5468
1770308871.684493709,network,4,7,0.98,514.797,0.0408,0.5468
1770308872.706622219,network,4,7,1.96,514.797,0.0817,0.5468
1770308873.727493568,network,4,7,0.00,514.797,0.0000,0.5468
1770308874.748153575,network,4,7,0.98,514.797,0.0408,0.5468
1770308875.768905435,network,4,7,0.98,514.797,0.0408,0.5468
1770308876.790713859,network,4,7,0.98,514.797,0.0408,0.5468
1770308877.811426475,network,4,7,0.98,514.797,0.0408,0.5468
1770308878.832217551,network,4,7,0.98,514.797,0.0408,0.5468
1770308879.852938257,network,4,7,0.00,514.797,0.0000,0.5468
1770308880.874037204,network,4,7,1.96,514.797,0.0817,0.5468
1770308881.894795636,network,4,7,0.00,514.797,0.0000,0.5468
1770308882.915507214,network,4,7,1.96,514.797,0.0817,0.5468
1770308883.936372095,network,4,7,0.00,514.797,0.0000,0.5468
1770308884.956584292,network,4,7,1.96,514.797,0.0817,0.5468
1770308885.976487456,network,4,7,0.00,514.797,0.0000,0.5468
1770308886.996553544,network,4,7,0.98,514.797,0.0408,0.5468
1770308888.017107891,network,4,7,0.98,514.797,0.0408,0.5468
1770308889.038009372,network,4,7,0.98,514.797,0.0408,0.5468
1770308890.059213221,network,4,7,1.95,514.797,0.0813,0.5468
1770308891.082410716,network,4,7,0.98,514.797,0.0408,0.5468
1770308895.678719074,network,4,8,3.90,514.801,0.1625,0.5468
1770308896.704442592,network,4,8,3.90,514.801,0.1625,0.5468
1770308897.728612157,network,4,8,0.98,514.801,0.0408,0.5468
1770308898.752093084,network,4,8,0.98,514.801,0.0408,0.5468
1770308899.772899667,network,4,8,0.98,514.801,0.0408,0.5468
1770308900.793438360,network,4,8,0.98,514.801,0.0408,0.5468
1770308901.813477347,network,4,8,0.98,514.801,0.0408,0.5468
1770308902.833713474,network,4,8,0.98,514.801,0.0408,0.5468
1770308903.855554360,network,4,8,0.00,514.801,0.0000,0.5468
1770308904.876552134,network,4,8,1.96,514.801,0.0817,0.5468
1770308905.897224329,network,4,8,0.00,514.801,0.0000,0.5468
1770308906.917565182,network,4,8,0.98,514.801,0.0408,0.5468
1770308907.937414494,network,4,8,1.96,514.801,0.0817,0.5468
1770308908.957341412,network,4,8,0.00,514.801,0.0000,0.5468
1770308909.977476712,network,4,8,1.96,514.801,0.0817,0.5468
1770308910.997327837,network,4,8,0.00,514.801,0.0000,0.5468
1770308912.017486222,network,4,8,0.98,514.801,0.0408,0.5468
1770308913.037722970,network,4,8,0.98,514.801,0.0408,0.5468
1770308914.059237236,network,4,8,0.98,514.801,0.0408,0.5468
1770308915.079985043,network,4,8,0.98,514.801,0.0408,0.5468
1770308916.100398036,network,4,8,0.98,514.801,0.0408,0.5468
1770308917.120729952,network,4,8,0.98,514.801,0.0408,0.5468
1770308918.143555487,network,4,8,0.98,514.801,0.0408,0.5468
1770308919.164532552,network,4,8,2.93,514.801,0.1221,0.5468
1770308923.034976139,network,4,9,3.91,514.797,0.1629,0.5468
1770308924.058396293,network,4,9,3.91,514.797,0.1629,0.5468
1770308925.082845164,network,4,9,0.98,514.797,0.0408,0.5468
1770308926.106221242,network,4,9,0.98,514.797,0.0408,0.5468
1770308927.127143544,network,4,9,1.96,514.797,0.0817,0.5468
1770308928.147519961,network,4,9,0.00,514.797,0.0000,0.5468
1770308929.167811976,network,4,9,0.98,514.797,0.0408,0.5468
1770308930.189326135,network,4,9,0.98,514.797,0.0408,0.5468
1770308931.209895930,network,4,9,0.98,514.797,0.0408,0.5468
1770308932.230880392,network,4,9,0.98,514.797,0.0408,0.5468
1770308933.251490487,network,4,9,0.98,514.797,0.0408,0.5468
1770308934.271648600,network,4,9,0.98,514.797,0.0408,0.5468
1770308935.291847246,network,4,9,0.00,514.797,0.0000,0.5468
1770308936.312307043,network,4,9,1.96,514.797,0.0817,0.5468
1770308937.332722012,network,4,9,0.00,514.797,0.0000,0.5468
1770308938.353246367,network,4,9,0.98,514.797,0.0408,0.5468
1770308939.373246649,network,4,9,0.98,514.797,0.0408,0.5468
1770308940.393506169,network,4,9,1.96,514.797,0.0817,0.5468
1770308941.413688720,network,4,9,0.00,514.797,0.0000,0.5468
1770308942.434466648,network,4,9,0.00,514.797,0.0000,0.5468
1770308943.454765103,network,4,9,1.96,514.797,0.0817,0.5468
1770308944.475119709,network,4,9,0.00,514.797,0.0000,0.5468
1770308945.495710022,network,4,9,1.95,514.797,0.0813,0.5468
1770308946.518727323,network,4,9,1.96,514.797,0.0817,0.5468
1770308951.082904969,network,4,10,2.93,514.824,0.1221,0.5468
1770308952.107390798,network,4,10,3.91,514.824,0.1629,0.5468
1770308953.131902069,network,4,10,0.98,514.824,0.0408,0.5468
1770308954.155602205,network,4,10,0.98,514.824,0.0408,0.5468
1770308955.176278731,network,4,10,0.98,514.824,0.0408,0.5468
1770308956.196758733,network,4,10,0.98,514.824,0.0408,0.5468
1770308957.218420413,network,4,10,0.98,514.824,0.0408,0.5468
1770308958.239340141,network,4,10,0.98,514.824,0.0408,0.5468
1770308959.259694403,network,4,10,0.98,514.824,0.0408,0.5468
1770308960.281233244,network,4,10,0.98,514.824,0.0408,0.5468
1770308961.302019880,network,4,10,0.98,514.824,0.0408,0.5468
1770308962.322802924,network,4,10,0.98,514.824,0.0408,0.5468
1770308963.343214815,network,4,10,0.00,514.824,0.0000,0.5468
1770308964.363680993,network,4,10,1.96,514.824,0.0817,0.5468
1770308965.384756452,network,4,10,0.00,514.824,0.0000,0.5468
1770308966.406502525,network,4,10,1.96,514.824,0.0817,0.5468
1770308967.426944683,network,4,10,0.00,514.824,0.0000,0.5468
1770308968.447818918,network,4,10,0.98,514.824,0.0408,0.5468
1770308969.468897742,network,4,10,0.98,514.824,0.0408,0.5468
1770308970.489520952,network,4,10,0.98,514.824,0.0408,0.5468
1770308971.509711435,network,4,10,0.98,514.824,0.0408,0.5468
1770308972.530293780,network,4,10,1.96,514.824,0.0817,0.5468
1770308973.553636141,network,4,10,0.00,514.824,0.0000,0.5468
1770308974.576114126,network,4,10,2.93,514.824,0.1221,0.5468
1770308978.547051468,network,4,11,3.91,514.828,0.1629,0.5469
1770308979.572786055,network,4,11,3.90,514.828,0.1625,0.5469
1770308980.597244899,network,4,11,0.98,514.828,0.0408,0.5469
1770308981.620483595,network,4,11,0.98,514.828,0.0408,0.5469
1770308982.642281245,network,4,11,0.98,514.828,0.0408,0.5469
1770308983.663643730,network,4,11,0.98,514.828,0.0408,0.5469
1770308984.684416644,network,4,11,0.98,514.828,0.0408,0.5469
1770308985.704898722,network,4,11,0.98,514.828,0.0408,0.5469
1770308986.725569045,network,4,11,0.98,514.828,0.0408,0.5469
1770308987.746605279,network,4,11,0.98,514.828,0.0408,0.5469
1770308988.767129556,network,4,11,0.98,514.828,0.0408,0.5469
1770308989.789110702,network,4,11,0.98,514.828,0.0408,0.5469
1770308990.810580942,network,4,11,0.00,514.828,0.0000,0.5469
1770308991.831348776,network,4,11,0.98,514.828,0.0408,0.5469
1770308992.852253283,network,4,11,0.98,514.828,0.0408,0.5469
1770308993.872814746,network,4,11,0.98,514.828,0.0408,0.5469
1770308994.893466967,network,4,11,0.98,514.828,0.0408,0.5469
1770308995.914272491,network,4,11,0.98,514.828,0.0408,0.5469
1770308996.934986315,network,4,11,0.00,514.828,0.0000,0.5469
1770308997.955276957,network,4,11,1.96,514.828,0.0817,0.5469
1770308998.975476809,network,4,11,0.98,514.828,0.0408,0.5469
1770308999.996100292,network,4,11,1.95,514.828,0.0813,0.5469
1770309001.019495964,network,4,11,0.00,514.828,0.0000,0.5469
1770309005.660453341,network,4,12,3.91,514.809,0.1629,0.5468
1770309006.683926882,network,4,12,3.91,514.809,0.1629,0.5468
1770309007.707651927,network,4,12,1.95,514.809,0.0813,0.5468
1770309008.731019991,network,4,12,0.98,514.809,0.0408,0.5468
1770309009.751864263,network,4,12,0.00,514.809,0.0000,0.5468
1770309010.772514824,network,4,12,1.96,514.809,0.0817,0.5468
1770309011.793497690,network,4,12,0.00,514.809,0.0000,0.5468
1770309012.820580933,network,4,12,1.95,514.809,0.0813,0.5468
1770309013.841643331,network,4,12,0.00,514.809,0.0000,0.5468
1770309014.862856816,network,4,12,0.98,514.809,0.0408,0.5468
1770309015.883343931,network,4,12,1.96,514.809,0.0817,0.5468
1770309016.903753553,network,4,12,0.00,514.809,0.0000,0.5468
1770309017.924653418,network,4,12,1.96,514.809,0.0817,0.5468
1770309018.945883974,network,4,12,0.00,514.809,0.0000,0.5468
1770309019.966316611,network,4,12,0.98,514.809,0.0408,0.5468
1770309020.987482626,network,4,12,0.98,514.809,0.0408,0.5468
1770309022.007943702,network,4,12,0.98,514.809,0.0408,0.5468
1770309023.028093817,network,4,12,0.98,514.809,0.0408,0.5468
1770309024.048536495,network,4,12,0.98,514.809,0.0408,0.5468
